id,sales
2998,42
2999,23
3000,35
3001,39
3002,47
3003,37
3004,20
3005,19
3006,23
3007,24
3008,42
3009,23
3010,35
3011,39
3012,47
3013,37
3014,20
3015,19
3016,23
3017,24
3018,42
3019,23
3020,35
3021,39
3022,47
3023,37
3024,20
3025,19
3026,23
3027,24
3028,42
3029,23
3030,35
3031,39
3032,47
3033,37
3034,20
3035,19
3036,23
3037,24
3038,42
3039,23
3040,35
3041,39
3042,47
3043,37
3044,20
3045,19
3046,23
3047,24
3048,42
3049,23
3050,35
3051,39
3052,47
3053,37
3054,20
3055,19
3056,23
3057,24
3058,42
3059,23
3060,35
3061,39
3062,47
3063,37
3064,20
3065,19
3066,23
3067,24
3068,42
3069,23
3070,35
3071,39
3072,47
3073,37
3074,20
3075,19
3076,23
3077,24
3078,42
3079,23
3080,35
3081,39
3082,47
3083,37
3084,20
3085,19
3086,23
3087,24
3088,42
3089,23
3090,35
3091,39
3092,47
3093,37
3094,20
3095,19
3096,23
3097,24
3098,42
3099,23
3100,35
3101,39
3102,47
3103,37
3104,20
3105,19
3106,23
3107,24
3108,42
3109,23
3110,35
3111,39
3112,47
3113,37
3114,20
3115,19
3116,23
3117,24
3118,42
3119,23
3120,51
3121,67
3122,43
3123,46
3124,26
3125,42
3126,28
3127,67
3128,41
3129,57
3130,51
3131,67
3132,43
3133,46
3134,26
3135,42
3136,28
3137,67
3138,41
3139,57
3140,51
3141,67
3142,43
3143,46
3144,26
3145,42
3146,28
3147,67
3148,41
3149,57
3150,51
3151,67
3152,43
3153,46
3154,26
3155,42
3156,28
3157,67
3158,41
3159,57
3160,51
3161,67
3162,43
3163,46
3164,26
3165,42
3166,28
3167,67
3168,41
3169,57
3170,51
3171,67
3172,43
3173,46
3174,26
3175,42
3176,28
3177,67
3178,41
3179,57
3180,51
3181,67
3182,43
3183,46
3184,26
3185,42
3186,28
3187,67
3188,41
3189,57
3190,51
3191,67
3192,43
3193,46
3194,26
3195,42
3196,28
3197,67
3198,41
3199,57
3200,51
3201,67
3202,43
3203,46
3204,26
3205,42
3206,28
3207,67
3208,41
3209,57
3210,51
3211,67
3212,43
3213,46
3214,26
3215,42
3216,28
3217,67
3218,41
3219,57
3220,51
3221,67
3222,43
3223,46
3224,26
3225,42
3226,28
3227,67
3228,41
3229,57
3230,51
3231,67
3232,43
3233,46
3234,26
3235,42
3236,28
3237,67
3238,41
3239,57
3240,51
3241,67
3242,43
3243,46
3244,26
3245,42
3246,28
3247,67
3248,41
3249,57
3250,51
3251,67
3252,43
3253,46
3254,26
3255,42
3256,28
3257,67
3258,41
3259,57
3260,51
3261,67
3262,43
3263,46
3264,26
3265,42
3266,28
3267,67
3268,41
3269,57
3270,51
3271,67
3272,43
3273,46
3274,26
3275,42
3276,28
3277,67
3278,41
3279,57
3280,51
3281,67
3282,43
3283,46
3284,26
3285,42
3286,28
3287,67
3288,41
3289,57
3290,51
3291,67
3292,43
3293,46
3294,26
3295,42
3296,28
3297,67
3298,41
3299,57
3300,51
3301,67
3302,43
3303,46
3304,26
3305,42
3306,28
3307,67
3308,41
3309,57
3310,51
3311,67
3312,43
3313,46
3314,26
3315,42
3316,28
3317,67
3318,41
3319,57
3320,51
3321,67
3322,43
3323,46
3324,26
3325,42
3326,28
3327,67
3328,41
3329,57
3330,51
3331,67
3332,43
3333,46
3334,26
3335,42
3336,28
3337,67
3338,41
3339,57
3340,51
3341,67
3342,43
3343,46
3344,26
3345,42
3346,28
3347,67
3348,41
3349,57
3350,51
3351,67
3352,43
3353,46
3354,26
3355,42
3356,28
3357,67
3358,41
3359,57
3360,51
3361,67
3362,43
3363,46
3364,26
3365,42
3366,28
3367,67
3368,41
3369,57
3370,51
3371,67
3372,43
3373,46
3374,26
3375,42
3376,28
3377,67
3378,41
3379,57
3380,42
3381,40
3382,57
3383,40
3384,22
3385,33
3386,26
3387,51
3388,54
3389,38
3390,42
3391,40
3392,57
3393,40
3394,22
3395,33
3396,26
3397,51
3398,54
3399,38
3400,42
3401,40
3402,57
3403,40
3404,22
3405,33
3406,26
3407,51
3408,54
3409,38
3410,42
3411,40
3412,57
3413,40
3414,22
3415,33
3416,26
3417,51
3418,54
3419,38
3420,42
3421,40
3422,57
3423,40
3424,22
3425,33
3426,26
3427,51
3428,54
3429,38
3430,42
3431,40
3432,57
3433,40
3434,22
3435,33
3436,26
3437,51
3438,54
3439,38
3440,42
3441,40
3442,57
3443,40
3444,22
3445,33
3446,26
3447,51
3448,54
3449,38
3450,42
3451,40
3452,57
3453,40
3454,22
3455,33
3456,26
3457,51
3458,54
3459,38
3460,42
3461,40
3462,57
3463,40
3464,22
3465,33
3466,26
3467,51
3468,54
3469,38
3470,42
3471,40
3472,57
3473,40
3474,22
3475,33
3476,26
3477,51
3478,54
3479,38
3480,42
3481,40
3482,57
3483,40
3484,22
3485,33
3486,26
3487,51
3488,54
3489,38
3490,42
3491,40
3492,57
3493,40
3494,22
3495,33
3496,26
3497,51
3498,54
3499,38
3500,42
3501,40
3502,57
3503,40
3504,22
3505,33
3506,26
3507,51
3508,54
3509,38
3510,42
3511,40
3512,57
3513,40
3514,22
3515,33
3516,26
3517,51
3518,54
3519,38
3520,42
3521,40
3522,57
3523,40
3524,22
3525,33
3526,26
3527,51
3528,54
3529,38
3530,42
3531,40
3532,57
3533,40
3534,22
3535,33
3536,26
3537,51
3538,54
3539,38
3540,42
3541,40
3542,57
3543,40
3544,22
3545,33
3546,26
3547,51
3548,54
3549,38
3550,42
3551,40
3552,57
3553,40
3554,22
3555,33
3556,26
3557,51
3558,54
3559,38
3560,42
3561,40
3562,57
3563,40
3564,22
3565,33
3566,26
3567,51
3568,54
3569,38
3570,42
3571,40
3572,57
3573,40
3574,22
3575,33
3576,26
3577,51
3578,54
3579,38
3580,42
3581,40
3582,57
3583,40
3584,22
3585,33
3586,26
3587,51
3588,54
3589,38
3590,42
3591,40
3592,57
3593,40
3594,22
3595,33
3596,26
3597,51
3598,54
3599,38
3600,42
3601,40
3602,57
3603,40
3604,22
3605,33
3606,26
3607,51
3608,54
3609,38
3610,42
3611,40
3612,57
3613,40
3614,22
3615,33
3616,26
3617,51
3618,54
3619,38
3620,42
3621,40
3622,57
3623,40
3624,22
3625,33
3626,26
3627,51
3628,54
3629,38
3630,42
3631,40
3632,57
3633,40
3634,22
3635,33
3636,26
3637,51
3638,54
3639,38
3640,33
3641,60
3642,56
3643,45
3644,34
3645,29
3646,21
3647,48
3648,59
3649,37
3650,33
3651,60
3652,56
3653,45
3654,34
3655,29
3656,21
3657,48
3658,59
3659,37
3660,33
3661,60
3662,56
3663,45
3664,34
3665,29
3666,21
3667,48
3668,59
3669,37
3670,33
3671,60
3672,56
3673,45
3674,34
3675,29
3676,21
3677,48
3678,59
3679,37
3680,33
3681,60
3682,56
3683,45
3684,34
3685,29
3686,21
3687,48
3688,59
3689,37
3690,33
3691,60
3692,56
3693,45
3694,34
3695,29
3696,21
3697,48
3698,59
3699,37
3700,33
3701,60
3702,56
3703,45
3704,34
3705,29
3706,21
3707,48
3708,59
3709,37
3710,33
3711,60
3712,56
3713,45
3714,34
3715,29
3716,21
3717,48
3718,59
3719,37
3720,33
3721,60
3722,56
3723,45
3724,34
3725,29
3726,21
3727,48
3728,59
3729,37
3730,33
3731,60
3732,56
3733,45
3734,34
3735,29
3736,21
3737,48
3738,59
3739,37
3740,33
3741,60
3742,56
3743,45
3744,34
3745,29
3746,21
3747,48
3748,59
3749,37
3750,33
3751,60
3752,56
3753,45
3754,34
3755,29
3756,21
3757,48
3758,59
3759,37
3760,33
3761,60
3762,56
3763,45
3764,34
3765,29
3766,21
3767,48
3768,59
3769,37
3770,33
3771,60
3772,56
3773,45
3774,34
3775,29
3776,21
3777,48
3778,59
3779,37
3780,33
3781,60
3782,56
3783,45
3784,34
3785,29
3786,21
3787,48
3788,59
3789,37
3790,33
3791,60
3792,56
3793,45
3794,34
3795,29
3796,21
3797,48
3798,59
3799,37
3800,33
3801,60
3802,56
3803,45
3804,34
3805,29
3806,21
3807,48
3808,59
3809,37
3810,33
3811,60
3812,56
3813,45
3814,34
3815,29
3816,21
3817,48
3818,59
3819,37
3820,33
3821,60
3822,56
3823,45
3824,34
3825,29
3826,21
3827,48
3828,59
3829,37
3830,33
3831,60
3832,56
3833,45
3834,34
3835,29
3836,21
3837,48
3838,59
3839,37
3840,33
3841,60
3842,56
3843,45
3844,34
3845,29
3846,21
3847,48
3848,59
3849,37
3850,33
3851,60
3852,56
3853,45
3854,34
3855,29
3856,21
3857,48
3858,59
3859,37
3860,33
3861,60
3862,56
3863,45
3864,34
3865,29
3866,21
3867,48
3868,59
3869,37
3870,33
3871,60
3872,56
3873,45
3874,34
3875,29
3876,21
3877,48
3878,59
3879,37
3880,33
3881,60
3882,56
3883,45
3884,34
3885,29
3886,21
3887,48
3888,59
3889,37
3890,33
3891,60
3892,56
3893,45
3894,34
3895,29
3896,21
3897,48
3898,59
3899,37
3900,62
3901,94
3902,69
3903,61
3904,41
3905,40
3906,32
3907,77
3908,51
3909,86
3910,62
3911,94
3912,69
3913,61
3914,41
3915,40
3916,32
3917,77
3918,51
3919,86
3920,62
3921,94
3922,69
3923,61
3924,41
3925,40
3926,32
3927,77
3928,51
3929,86
3930,62
3931,94
3932,69
3933,61
3934,41
3935,40
3936,32
3937,77
3938,51
3939,86
3940,62
3941,94
3942,69
3943,61
3944,41
3945,40
3946,32
3947,77
3948,51
3949,86
3950,62
3951,94
3952,69
3953,61
3954,41
3955,40
3956,32
3957,77
3958,51
3959,86
3960,62
3961,94
3962,69
3963,61
3964,41
3965,40
3966,32
3967,77
3968,51
3969,86
3970,62
3971,94
3972,69
3973,61
3974,41
3975,40
3976,32
3977,77
3978,51
3979,86
3980,62
3981,94
3982,69
3983,61
3984,41
3985,40
3986,32
3987,77
3988,51
3989,86
3990,62
3991,94
3992,69
3993,61
3994,41
3995,40
3996,32
3997,77
3998,51
3999,86
4000,62
4001,94
4002,69
4003,61
4004,41
4005,40
4006,32
4007,77
4008,51
4009,86
4010,62
4011,94
4012,69
4013,61
4014,41
4015,40
4016,32
4017,77
4018,51
4019,86
4020,62
4021,94
4022,69
4023,61
4024,41
4025,40
4026,32
4027,77
4028,51
4029,86
4030,62
4031,94
4032,69
4033,61
4034,41
4035,40
4036,32
4037,77
4038,51
4039,86
4040,62
4041,94
4042,69
4043,61
4044,41
4045,40
4046,32
4047,77
4048,51
4049,86
4050,62
4051,94
4052,69
4053,61
4054,41
4055,40
4056,32
4057,77
4058,51
4059,86
4060,62
4061,94
4062,69
4063,61
4064,41
4065,40
4066,32
4067,77
4068,51
4069,86
4070,62
4071,94
4072,69
4073,61
4074,41
4075,40
4076,32
4077,77
4078,51
4079,86
4080,62
4081,94
4082,69
4083,61
4084,41
4085,40
4086,32
4087,77
4088,51
4089,86
4090,62
4091,94
4092,69
4093,61
4094,41
4095,40
4096,32
4097,77
4098,51
4099,86
4100,62
4101,94
4102,69
4103,61
4104,41
4105,40
4106,32
4107,77
4108,51
4109,86
4110,62
4111,94
4112,69
4113,61
4114,41
4115,40
4116,32
4117,77
4118,51
4119,86
4120,62
4121,94
4122,69
4123,61
4124,41
4125,40
4126,32
4127,77
4128,51
4129,86
4130,62
4131,94
4132,69
4133,61
4134,41
4135,40
4136,32
4137,77
4138,51
4139,86
4140,62
4141,94
4142,69
4143,61
4144,41
4145,40
4146,32
4147,77
4148,51
4149,86
4150,62
4151,94
4152,69
4153,61
4154,41
4155,40
4156,32
4157,77
4158,51
4159,86
4160,23
4161,60
4162,48
4163,33
4164,27
4165,31
4166,45
4167,34
4168,28
4169,40
4170,23
4171,60
4172,48
4173,33
4174,27
4175,31
4176,45
4177,34
4178,28
4179,40
4180,23
4181,60
4182,48
4183,33
4184,27
4185,31
4186,45
4187,34
4188,28
4189,40
4190,23
4191,60
4192,48
4193,33
4194,27
4195,31
4196,45
4197,34
4198,28
4199,40
4200,23
4201,60
4202,48
4203,33
4204,27
4205,31
4206,45
4207,34
4208,28
4209,40
4210,23
4211,60
4212,48
4213,33
4214,27
4215,31
4216,45
4217,34
4218,28
4219,40
4220,23
4221,60
4222,48
4223,33
4224,27
4225,31
4226,45
4227,34
4228,28
4229,40
4230,23
4231,60
4232,48
4233,33
4234,27
4235,31
4236,45
4237,34
4238,28
4239,40
4240,23
4241,60
4242,48
4243,33
4244,27
4245,31
4246,45
4247,34
4248,28
4249,40
4250,23
4251,60
4252,48
4253,33
4254,27
4255,31
4256,45
4257,34
4258,28
4259,40
4260,23
4261,60
4262,48
4263,33
4264,27
4265,31
4266,45
4267,34
4268,28
4269,40
4270,23
4271,60
4272,48
4273,33
4274,27
4275,31
4276,45
4277,34
4278,28
4279,40
4280,23
4281,60
4282,48
4283,33
4284,27
4285,31
4286,45
4287,34
4288,28
4289,40
4290,23
4291,60
4292,48
4293,33
4294,27
4295,31
4296,45
4297,34
4298,28
4299,40
4300,23
4301,60
4302,48
4303,33
4304,27
4305,31
4306,45
4307,34
4308,28
4309,40
4310,23
4311,60
4312,48
4313,33
4314,27
4315,31
4316,45
4317,34
4318,28
4319,40
4320,23
4321,60
4322,48
4323,33
4324,27
4325,31
4326,45
4327,34
4328,28
4329,40
4330,23
4331,60
4332,48
4333,33
4334,27
4335,31
4336,45
4337,34
4338,28
4339,40
4340,23
4341,60
4342,48
4343,33
4344,27
4345,31
4346,45
4347,34
4348,28
4349,40
4350,23
4351,60
4352,48
4353,33
4354,27
4355,31
4356,45
4357,34
4358,28
4359,40
4360,23
4361,60
4362,48
4363,33
4364,27
4365,31
4366,45
4367,34
4368,28
4369,40
4370,23
4371,60
4372,48
4373,33
4374,27
4375,31
4376,45
4377,34
4378,28
4379,40
4380,23
4381,60
4382,48
4383,33
4384,27
4385,31
4386,45
4387,34
4388,28
4389,40
4390,23
4391,60
4392,48
4393,33
4394,27
4395,31
4396,45
4397,34
4398,28
4399,40
4400,23
4401,60
4402,48
4403,33
4404,27
4405,31
4406,45
4407,34
4408,28
4409,40
4410,23
4411,60
4412,48
4413,33
4414,27
4415,31
4416,45
4417,34
4418,28
4419,40
4420,47
4421,70
4422,47
4423,48
4424,36
4425,29
4426,34
4427,62
4428,56
4429,55
4430,47
4431,70
4432,47
4433,48
4434,36
4435,29
4436,34
4437,62
4438,56
4439,55
4440,47
4441,70
4442,47
4443,48
4444,36
4445,29
4446,34
4447,62
4448,56
4449,55
4450,47
4451,70
4452,47
4453,48
4454,36
4455,29
4456,34
4457,62
4458,56
4459,55
4460,47
4461,70
4462,47
4463,48
4464,36
4465,29
4466,34
4467,62
4468,56
4469,55
4470,47
4471,70
4472,47
4473,48
4474,36
4475,29
4476,34
4477,62
4478,56
4479,55
4480,47
4481,70
4482,47
4483,48
4484,36
4485,29
4486,34
4487,62
4488,56
4489,55
4490,47
4491,70
4492,47
4493,48
4494,36
4495,29
4496,34
4497,62
4498,56
4499,55
4500,47
4501,70
4502,47
4503,48
4504,36
4505,29
4506,34
4507,62
4508,56
4509,55
4510,47
4511,70
4512,47
4513,48
4514,36
4515,29
4516,34
4517,62
4518,56
4519,55
4520,47
4521,70
4522,47
4523,48
4524,36
4525,29
4526,34
4527,62
4528,56
4529,55
4530,47
4531,70
4532,47
4533,48
4534,36
4535,29
4536,34
4537,62
4538,56
4539,55
4540,47
4541,70
4542,47
4543,48
4544,36
4545,29
4546,34
4547,62
4548,56
4549,55
4550,47
4551,70
4552,47
4553,48
4554,36
4555,29
4556,34
4557,62
4558,56
4559,55
4560,47
4561,70
4562,47
4563,48
4564,36
4565,29
4566,34
4567,62
4568,56
4569,55
4570,47
4571,70
4572,47
4573,48
4574,36
4575,29
4576,34
4577,62
4578,56
4579,55
4580,47
4581,70
4582,47
4583,48
4584,36
4585,29
4586,34
4587,62
4588,56
4589,55
4590,47
4591,70
4592,47
4593,48
4594,36
4595,29
4596,34
4597,62
4598,56
4599,55
4600,47
4601,70
4602,47
4603,48
4604,36
4605,29
4606,34
4607,62
4608,56
4609,55
4610,47
4611,70
4612,47
4613,48
4614,36
4615,29
4616,34
4617,62
4618,56
4619,55
4620,47
4621,70
4622,47
4623,48
4624,36
4625,29
4626,34
4627,62
4628,56
4629,55
4630,47
4631,70
4632,47
4633,48
4634,36
4635,29
4636,34
4637,62
4638,56
4639,55
4640,47
4641,70
4642,47
4643,48
4644,36
4645,29
4646,34
4647,62
4648,56
4649,55
4650,47
4651,70
4652,47
4653,48
4654,36
4655,29
4656,34
4657,62
4658,56
4659,55
4660,47
4661,70
4662,47
4663,48
4664,36
4665,29
4666,34
4667,62
4668,56
4669,55
4670,47
4671,70
4672,47
4673,48
4674,36
4675,29
4676,34
4677,62
4678,56
4679,55
4680,10
4681,16
4682,16
4683,8
4684,8
4685,15
4686,13
4687,17
4688,17
4689,20
4690,10
4691,16
4692,16
4693,8
4694,8
4695,15
4696,13
4697,17
4698,17
4699,20
4700,10
4701,16
4702,16
4703,8
4704,8
4705,15
4706,13
4707,17
4708,17
4709,20
4710,10
4711,16
4712,16
4713,8
4714,8
4715,15
4716,13
4717,17
4718,17
4719,20
4720,10
4721,16
4722,16
4723,8
4724,8
4725,15
4726,13
4727,17
4728,17
4729,20
4730,10
4731,16
4732,16
4733,8
4734,8
4735,15
4736,13
4737,17
4738,17
4739,20
4740,10
4741,16
4742,16
4743,8
4744,8
4745,15
4746,13
4747,17
4748,17
4749,20
4750,10
4751,16
4752,16
4753,8
4754,8
4755,15
4756,13
4757,17
4758,17
4759,20
4760,10
4761,16
4762,16
4763,8
4764,8
4765,15
4766,13
4767,17
4768,17
4769,20
4770,10
4771,16
4772,16
4773,8
4774,8
4775,15
4776,13
4777,17
4778,17
4779,20
4780,10
4781,16
4782,16
4783,8
4784,8
4785,15
4786,13
4787,17
4788,17
4789,20
4790,10
4791,16
4792,16
4793,8
4794,8
4795,15
4796,13
4797,17
4798,17
4799,20
4800,10
4801,16
4802,16
4803,8
4804,8
4805,15
4806,13
4807,17
4808,17
4809,20
4810,10
4811,16
4812,16
4813,8
4814,8
4815,15
4816,13
4817,17
4818,17
4819,20
4820,10
4821,16
4822,16
4823,8
4824,8
4825,15
4826,13
4827,17
4828,17
4829,20
4830,10
4831,16
4832,16
4833,8
4834,8
4835,15
4836,13
4837,17
4838,17
4839,20
4840,10
4841,16
4842,16
4843,8
4844,8
4845,15
4846,13
4847,17
4848,17
4849,20
4850,10
4851,16
4852,16
4853,8
4854,8
4855,15
4856,13
4857,17
4858,17
4859,20
4860,10
4861,16
4862,16
4863,8
4864,8
4865,15
4866,13
4867,17
4868,17
4869,20
4870,10
4871,16
4872,16
4873,8
4874,8
4875,15
4876,13
4877,17
4878,17
4879,20
4880,10
4881,16
4882,16
4883,8
4884,8
4885,15
4886,13
4887,17
4888,17
4889,20
4890,10
4891,16
4892,16
4893,8
4894,8
4895,15
4896,13
4897,17
4898,17
4899,20
4900,10
4901,16
4902,16
4903,8
4904,8
4905,15
4906,13
4907,17
4908,17
4909,20
4910,10
4911,16
4912,16
4913,8
4914,8
4915,15
4916,13
4917,17
4918,17
4919,20
4920,10
4921,16
4922,16
4923,8
4924,8
4925,15
4926,13
4927,17
4928,17
4929,20
4930,10
4931,16
4932,16
4933,8
4934,8
4935,15
4936,13
4937,17
4938,17
4939,20
4940,16
4941,17
4942,22
4943,16
4944,15
4945,5
4946,13
4947,22
4948,20
4949,24
4950,16
4951,17
4952,22
4953,16
4954,15
4955,5
4956,13
4957,22
4958,20
4959,24
4960,16
4961,17
4962,22
4963,16
4964,15
4965,5
4966,13
4967,22
4968,20
4969,24
4970,16
4971,17
4972,22
4973,16
4974,15
4975,5
4976,13
4977,22
4978,20
4979,24
4980,16
4981,17
4982,22
4983,16
4984,15
4985,5
4986,13
4987,22
4988,20
4989,24
4990,16
4991,17
4992,22
4993,16
4994,15
4995,5
4996,13
4997,22
4998,20
4999,24
5000,16
5001,17
5002,22
5003,16
5004,15
5005,5
5006,13
5007,22
5008,20
5009,24
5010,16
5011,17
5012,22
5013,16
5014,15
5015,5
5016,13
5017,22
5018,20
5019,24
5020,16
5021,17
5022,22
5023,16
5024,15
5025,5
5026,13
5027,22
5028,20
5029,24
5030,16
5031,17
5032,22
5033,16
5034,15
5035,5
5036,13
5037,22
5038,20
5039,24
5040,16
5041,17
5042,22
5043,16
5044,15
5045,5
5046,13
5047,22
5048,20
5049,24
5050,16
5051,17
5052,22
5053,16
5054,15
5055,5
5056,13
5057,22
5058,20
5059,24
5060,16
5061,17
5062,22
5063,16
5064,15
5065,5
5066,13
5067,22
5068,20
5069,24
5070,16
5071,17
5072,22
5073,16
5074,15
5075,5
5076,13
5077,22
5078,20
5079,24
5080,16
5081,17
5082,22
5083,16
5084,15
5085,5
5086,13
5087,22
5088,20
5089,24
5090,16
5091,17
5092,22
5093,16
5094,15
5095,5
5096,13
5097,22
5098,20
5099,24
5100,16
5101,17
5102,22
5103,16
5104,15
5105,5
5106,13
5107,22
5108,20
5109,24
5110,16
5111,17
5112,22
5113,16
5114,15
5115,5
5116,13
5117,22
5118,20
5119,24
5120,16
5121,17
5122,22
5123,16
5124,15
5125,5
5126,13
5127,22
5128,20
5129,24
5130,16
5131,17
5132,22
5133,16
5134,15
5135,5
5136,13
5137,22
5138,20
5139,24
5140,16
5141,17
5142,22
5143,16
5144,15
5145,5
5146,13
5147,22
5148,20
5149,24
5150,16
5151,17
5152,22
5153,16
5154,15
5155,5
5156,13
5157,22
5158,20
5159,24
5160,16
5161,17
5162,22
5163,16
5164,15
5165,5
5166,13
5167,22
5168,20
5169,24
5170,16
5171,17
5172,22
5173,16
5174,15
5175,5
5176,13
5177,22
5178,20
5179,24
5180,16
5181,17
5182,22
5183,16
5184,15
5185,5
5186,13
5187,22
5188,20
5189,24
5190,16
5191,17
5192,22
5193,16
5194,15
5195,5
5196,13
5197,22
5198,20
5199,24
5200,45
5201,47
5202,48
5203,45
5204,28
5205,32
5206,18
5207,59
5208,55
5209,59
5210,45
5211,47
5212,48
5213,45
5214,28
5215,32
5216,18
5217,59
5218,55
5219,59
5220,45
5221,47
5222,48
5223,45
5224,28
5225,32
5226,18
5227,59
5228,55
5229,59
5230,45
5231,47
5232,48
5233,45
5234,28
5235,32
5236,18
5237,59
5238,55
5239,59
5240,45
5241,47
5242,48
5243,45
5244,28
5245,32
5246,18
5247,59
5248,55
5249,59
5250,45
5251,47
5252,48
5253,45
5254,28
5255,32
5256,18
5257,59
5258,55
5259,59
5260,45
5261,47
5262,48
5263,45
5264,28
5265,32
5266,18
5267,59
5268,55
5269,59
5270,45
5271,47
5272,48
5273,45
5274,28
5275,32
5276,18
5277,59
5278,55
5279,59
5280,45
5281,47
5282,48
5283,45
5284,28
5285,32
5286,18
5287,59
5288,55
5289,59
5290,45
5291,47
5292,48
5293,45
5294,28
5295,32
5296,18
5297,59
5298,55
5299,59
5300,45
5301,47
5302,48
5303,45
5304,28
5305,32
5306,18
5307,59
5308,55
5309,59
5310,45
5311,47
5312,48
5313,45
5314,28
5315,32
5316,18
5317,59
5318,55
5319,59
5320,45
5321,47
5322,48
5323,45
5324,28
5325,32
5326,18
5327,59
5328,55
5329,59
5330,45
5331,47
5332,48
5333,45
5334,28
5335,32
5336,18
5337,59
5338,55
5339,59
5340,45
5341,47
5342,48
5343,45
5344,28
5345,32
5346,18
5347,59
5348,55
5349,59
5350,45
5351,47
5352,48
5353,45
5354,28
5355,32
5356,18
5357,59
5358,55
5359,59
5360,45
5361,47
5362,48
5363,45
5364,28
5365,32
5366,18
5367,59
5368,55
5369,59
5370,45
5371,47
5372,48
5373,45
5374,28
5375,32
5376,18
5377,59
5378,55
5379,59
5380,45
5381,47
5382,48
5383,45
5384,28
5385,32
5386,18
5387,59
5388,55
5389,59
5390,45
5391,47
5392,48
5393,45
5394,28
5395,32
5396,18
5397,59
5398,55
5399,59
5400,45
5401,47
5402,48
5403,45
5404,28
5405,32
5406,18
5407,59
5408,55
5409,59
5410,45
5411,47
5412,48
5413,45
5414,28
5415,32
5416,18
5417,59
5418,55
5419,59
5420,45
5421,47
5422,48
5423,45
5424,28
5425,32
5426,18
5427,59
5428,55
5429,59
5430,45
5431,47
5432,48
5433,45
5434,28
5435,32
5436,18
5437,59
5438,55
5439,59
5440,45
5441,47
5442,48
5443,45
5444,28
5445,32
5446,18
5447,59
5448,55
5449,59
5450,45
5451,47
5452,48
5453,45
5454,28
5455,32
5456,18
5457,59
5458,55
5459,59
5460,27
5461,40
5462,26
5463,16
5464,12
5465,14
5466,15
5467,36
5468,27
5469,26
5470,27
5471,40
5472,26
5473,16
5474,12
5475,14
5476,15
5477,36
5478,27
5479,26
5480,27
5481,40
5482,26
5483,16
5484,12
5485,14
5486,15
5487,36
5488,27
5489,26
5490,27
5491,40
5492,26
5493,16
5494,12
5495,14
5496,15
5497,36
5498,27
5499,26
5500,27
5501,40
5502,26
5503,16
5504,12
5505,14
5506,15
5507,36
5508,27
5509,26
5510,27
5511,40
5512,26
5513,16
5514,12
5515,14
5516,15
5517,36
5518,27
5519,26
5520,27
5521,40
5522,26
5523,16
5524,12
5525,14
5526,15
5527,36
5528,27
5529,26
5530,27
5531,40
5532,26
5533,16
5534,12
5535,14
5536,15
5537,36
5538,27
5539,26
5540,27
5541,40
5542,26
5543,16
5544,12
5545,14
5546,15
5547,36
5548,27
5549,26
5550,27
5551,40
5552,26
5553,16
5554,12
5555,14
5556,15
5557,36
5558,27
5559,26
5560,27
5561,40
5562,26
5563,16
5564,12
5565,14
5566,15
5567,36
5568,27
5569,26
5570,27
5571,40
5572,26
5573,16
5574,12
5575,14
5576,15
5577,36
5578,27
5579,26
5580,27
5581,40
5582,26
5583,16
5584,12
5585,14
5586,15
5587,36
5588,27
5589,26
5590,27
5591,40
5592,26
5593,16
5594,12
5595,14
5596,15
5597,36
5598,27
5599,26
5600,27
5601,40
5602,26
5603,16
5604,12
5605,14
5606,15
5607,36
5608,27
5609,26
5610,27
5611,40
5612,26
5613,16
5614,12
5615,14
5616,15
5617,36
5618,27
5619,26
5620,27
5621,40
5622,26
5623,16
5624,12
5625,14
5626,15
5627,36
5628,27
5629,26
5630,27
5631,40
5632,26
5633,16
5634,12
5635,14
5636,15
5637,36
5638,27
5639,26
5640,27
5641,40
5642,26
5643,16
5644,12
5645,14
5646,15
5647,36
5648,27
5649,26
5650,27
5651,40
5652,26
5653,16
5654,12
5655,14
5656,15
5657,36
5658,27
5659,26
5660,27
5661,40
5662,26
5663,16
5664,12
5665,14
5666,15
5667,36
5668,27
5669,26
5670,27
5671,40
5672,26
5673,16
5674,12
5675,14
5676,15
5677,36
5678,27
5679,26
5680,27
5681,40
5682,26
5683,16
5684,12
5685,14
5686,15
5687,36
5688,27
5689,26
5690,27
5691,40
5692,26
5693,16
5694,12
5695,14
5696,15
5697,36
5698,27
5699,26
5700,27
5701,40
5702,26
5703,16
5704,12
5705,14
5706,15
5707,36
5708,27
5709,26
5710,27
5711,40
5712,26
5713,16
5714,12
5715,14
5716,15
5717,36
5718,27
5719,26
5720,18
5721,50
5722,24
5723,29
5724,31
5725,17
5726,20
5727,38
5728,25
5729,30
5730,18
5731,50
5732,24
5733,29
5734,31
5735,17
5736,20
5737,38
5738,25
5739,30
5740,18
5741,50
5742,24
5743,29
5744,31
5745,17
5746,20
5747,38
5748,25
5749,30
5750,18
5751,50
5752,24
5753,29
5754,31
5755,17
5756,20
5757,38
5758,25
5759,30
5760,18
5761,50
5762,24
5763,29
5764,31
5765,17
5766,20
5767,38
5768,25
5769,30
5770,18
5771,50
5772,24
5773,29
5774,31
5775,17
5776,20
5777,38
5778,25
5779,30
5780,18
5781,50
5782,24
5783,29
5784,31
5785,17
5786,20
5787,38
5788,25
5789,30
5790,18
5791,50
5792,24
5793,29
5794,31
5795,17
5796,20
